,Date,day,month,year,Confirmed,Deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,geo_level,Confirmed_moving_average,Deaths_moving_average,Peak_confirmed,Peak_deaths,Last_avg_obs_confirmed,Last_avg_obs_deaths,Progress_to_zero_confirmed,Progress_to_zero_deaths
227,2020-05-03,3,5,2020,7,0,Albania,AL,ALB,2862427.0,Europe,Country,14.86,0.57,,,,,,
228,2020-05-02,2,5,2020,9,0,Albania,AL,ALB,2862427.0,Europe,Country,15.71,0.57,,,,,,
229,2020-05-01,1,5,2020,7,0,Albania,AL,ALB,2862427.0,Europe,Country,18.86,0.57,,,,,,
230,2020-04-30,30,4,2020,16,1,Albania,AL,ALB,2862427.0,Europe,Country,20.14,0.57,,,,,,
231,2020-04-29,29,4,2020,14,2,Albania,AL,ALB,2862427.0,Europe,Country,21.71,0.29,,,,,,
232,2020-04-28,28,4,2020,10,0,Albania,AL,ALB,2862427.0,Europe,Country,23.43,0.29,,,,,,
233,2020-04-27,27,4,2020,14,1,Albania,AL,ALB,2862427.0,Europe,Country,23.43,0.14,,,,,,
234,2020-04-26,26,4,2020,34,0,Albania,AL,ALB,2862427.0,Europe,Country,19.86,0.14,,,,,,
235,2020-04-25,25,4,2020,15,0,Albania,AL,ALB,2862427.0,Europe,Country,20.71,0.14,,,,,,
236,2020-04-24,24,4,2020,29,0,Albania,AL,ALB,2862427.0,Europe,Country,20.0,0.29,,,,,,
237,2020-04-23,23,4,2020,25,1,Albania,AL,ALB,2862427.0,Europe,Country,19.14,0.29,,,,,,
238,2020-04-22,22,4,2020,25,0,Albania,AL,ALB,2862427.0,Europe,Country,16.71,0.43,,,,,,
239,2020-04-21,21,4,2020,22,0,Albania,AL,ALB,2862427.0,Europe,Country,16.57,0.43,,,,,,
240,2020-04-20,20,4,2020,14,0,Albania,AL,ALB,2862427.0,Europe,Country,16.43,0.43,,,,,,
241,2020-04-19,19,4,2020,9,0,Albania,AL,ALB,2862427.0,Europe,Country,17.57,0.43,,,,,,
242,2020-04-18,18,4,2020,21,0,Albania,AL,ALB,2862427.0,Europe,Country,15.57,0.43,,,,,,
243,2020-04-17,17,4,2020,24,1,Albania,AL,ALB,2862427.0,Europe,Country,13.43,0.43,,,,,,
244,2020-04-16,16,4,2020,19,1,Albania,AL,ALB,2862427.0,Europe,Country,13.14,0.29,,,,,,
245,2020-04-15,15,4,2020,8,1,Albania,AL,ALB,2862427.0,Europe,Country,12.86,0.14,,,,,,
246,2020-04-14,14,4,2020,21,0,Albania,AL,ALB,2862427.0,Europe,Country,12.14,0.29,,,,,,
247,2020-04-13,13,4,2020,13,0,Albania,AL,ALB,2862427.0,Europe,Country,14.29,0.57,,,,,,
248,2020-04-12,12,4,2020,17,0,Albania,AL,ALB,2862427.0,Europe,Country,16.0,0.86,,,,,,
249,2020-04-11,11,4,2020,7,0,Albania,AL,ALB,2862427.0,Europe,Country,18.86,1.0,,,,,,
250,2020-04-10,10,4,2020,9,1,Albania,AL,ALB,2862427.0,Europe,Country,20.14,1.0,,,,,,
251,2020-04-09,9,4,2020,17,0,Albania,AL,ALB,2862427.0,Europe,Country,20.0,1.0,,,,,,
252,2020-04-08,8,4,2020,6,0,Albania,AL,ALB,2862427.0,Europe,Country,22.0,1.43,,,,,,
253,2020-04-07,7,4,2020,16,1,Albania,AL,ALB,2862427.0,Europe,Country,21.29,1.57,,,,,,
254,2020-04-06,6,4,2020,28,2,Albania,AL,ALB,2862427.0,Europe,Country,19.43,1.29,,,,,,
255,2020-04-05,5,4,2020,29,2,Albania,AL,ALB,2862427.0,Europe,Country,16.86,1.14,,,,,,
256,2020-04-04,4,4,2020,27,1,Albania,AL,ALB,2862427.0,Europe,Country,14.71,1.43,,,,,,
257,2020-04-03,3,4,2020,18,1,Albania,AL,ALB,2862427.0,Europe,Country,16.14,1.43,,,,,,
258,2020-04-02,2,4,2020,16,0,Albania,AL,ALB,2862427.0,Europe,Country,17.14,1.43,,,,,,
259,2020-04-01,1,4,2020,20,3,Albania,AL,ALB,2862427.0,Europe,Country,17.57,1.14,,,,,,
260,2020-03-31,31,3,2020,11,2,Albania,AL,ALB,2862427.0,Europe,Country,17.57,1.14,,,,,,
261,2020-03-30,30,3,2020,15,0,Albania,AL,ALB,2862427.0,Europe,Country,17.29,1.14,,,,,,
262,2020-03-29,29,3,2020,11,1,Albania,AL,ALB,2862427.0,Europe,Country,16.57,1.0,,,,,,
263,2020-03-28,28,3,2020,12,3,Albania,AL,ALB,2862427.0,Europe,Country,14.86,0.57,,,,,,
264,2020-03-27,27,3,2020,28,1,Albania,AL,ALB,2862427.0,Europe,Country,12.43,0.43,,,,,,
265,2020-03-26,26,3,2020,23,0,Albania,AL,ALB,2862427.0,Europe,Country,9.71,0.57,,,,,,
266,2020-03-25,25,3,2020,23,1,Albania,AL,ALB,2862427.0,Europe,Country,7.0,0.43,,,,,,
267,2020-03-24,24,3,2020,11,2,Albania,AL,ALB,2862427.0,Europe,Country,6.71,0.14,,,,,,
268,2020-03-23,23,3,2020,13,0,Albania,AL,ALB,2862427.0,Europe,Country,5.43,0.14,,,,,,
269,2020-03-22,22,3,2020,6,0,Albania,AL,ALB,2862427.0,Europe,Country,5.29,0.14,,,,,,
270,2020-03-21,21,3,2020,0,0,Albania,AL,ALB,2862427.0,Europe,Country,6.71,0.14,,,,,,
271,2020-03-20,20,3,2020,11,0,Albania,AL,ALB,2862427.0,Europe,Country,6.86,0.14,,,,,,
272,2020-03-19,19,3,2020,4,1,Albania,AL,ALB,2862427.0,Europe,Country,6.43,0.14,,,,,,
273,2020-03-18,18,3,2020,4,0,Albania,AL,ALB,2862427.0,Europe,Country,6.43,0.14,,,,,,
274,2020-03-17,17,3,2020,9,0,Albania,AL,ALB,2862427.0,Europe,Country,5.71,0.14,,,,,,
275,2020-03-16,16,3,2020,4,0,Albania,AL,ALB,2862427.0,Europe,Country,5.43,0.14,,,,,,
276,2020-03-15,15,3,2020,5,0,Albania,AL,ALB,2862427.0,Europe,Country,,,,,,,,
277,2020-03-14,14,3,2020,10,0,Albania,AL,ALB,2862427.0,Europe,Country,,,,,,,,
278,2020-03-13,13,3,2020,12,0,Albania,AL,ALB,2862427.0,Europe,Country,,,,,,,,
279,2020-03-12,12,3,2020,1,1,Albania,AL,ALB,2862427.0,Europe,Country,,,,,,,,
280,2020-03-11,11,3,2020,4,0,Albania,AL,ALB,2862427.0,Europe,Country,,,,,,,,
281,2020-03-10,10,3,2020,4,0,Albania,AL,ALB,2862427.0,Europe,Country,,,,,,,,
282,2020-03-09,9,3,2020,2,0,Albania,AL,ALB,2862427.0,Europe,Country,,,,,,,,
283,2020-06-28,28,6,2020,283,7,Algeria,DZ,DZA,43053054.0,Africa,Country,168.71,8.57,188.57,24.57,168.71,8.57,0.11,0.65
284,2020-06-27,27,6,2020,240,7,Algeria,DZ,DZA,43053054.0,Africa,Country,151.43,9.57,,,,,,
285,2020-06-26,26,6,2020,197,9,Algeria,DZ,DZA,43053054.0,Africa,Country,140.0,10.0,,,,,,
286,2020-06-25,25,6,2020,172,8,Algeria,DZ,DZA,43053054.0,Africa,Country,132.71,10.43,,,,,,
287,2020-06-24,24,6,2020,156,9,Algeria,DZ,DZA,43053054.0,Africa,Country,127.0,10.71,,,,,,
288,2020-06-23,23,6,2020,149,7,Algeria,DZ,DZA,43053054.0,Africa,Country,121.71,11.14,,,,,,
289,2020-06-22,22,6,2020,140,8,Algeria,DZ,DZA,43053054.0,Africa,Country,117.29,11.0,,,,,,
290,2020-06-21,21,6,2020,127,12,Algeria,DZ,DZA,43053054.0,Africa,Country,115.14,10.57,,,,,,
291,2020-06-20,20,6,2020,119,14,Algeria,DZ,DZA,43053054.0,Africa,Country,113.71,10.0,,,,,,
292,2020-06-19,19,6,2020,117,12,Algeria,DZ,DZA,43053054.0,Africa,Country,112.0,9.57,,,,,,
293,2020-06-18,18,6,2020,121,11,Algeria,DZ,DZA,43053054.0,Africa,Country,109.29,9.14,,,,,,
294,2020-06-17,17,6,2020,116,11,Algeria,DZ,DZA,43053054.0,Africa,Country,109.43,8.86,,,,,,
295,2020-06-16,16,6,2020,112,10,Algeria,DZ,DZA,43053054.0,Africa,Country,109.29,8.57,,,,,,
296,2020-06-15,15,6,2020,109,7,Algeria,DZ,DZA,43053054.0,Africa,Country,108.57,8.86,,,,,,
297,2020-06-14,14,6,2020,112,9,Algeria,DZ,DZA,43053054.0,Africa,Country,109.0,8.71,,,,,,
298,2020-06-13,13,6,2020,109,10,Algeria,DZ,DZA,43053054.0,Africa,Country,108.29,8.57,,,,,,
299,2020-06-12,12,6,2020,105,9,Algeria,DZ,DZA,43053054.0,Africa,Country,122.57,9.29,,,,,,
300,2020-06-11,11,6,2020,102,8,Algeria,DZ,DZA,43053054.0,Africa,Country,108.0,8.14,,,,,,
301,2020-06-10,10,6,2020,117,9,Algeria,DZ,DZA,43053054.0,Africa,Country,107.43,7.71,,,,,,
302,2020-06-09,9,6,2020,111,8,Algeria,DZ,DZA,43053054.0,Africa,Country,108.57,7.71,,,,,,
303,2020-06-08,8,6,2020,104,9,Algeria,DZ,DZA,43053054.0,Africa,Country,111.86,7.43,,,,,,
304,2020-06-07,7,6,2020,115,8,Algeria,DZ,DZA,43053054.0,Africa,Country,114.43,7.43,,,,,,
305,2020-06-06,6,6,2020,104,9,Algeria,DZ,DZA,43053054.0,Africa,Country,119.14,7.29,,,,,,
306,2020-06-05,5,6,2020,205,14,Algeria,DZ,DZA,43053054.0,Africa,Country,109.86,6.29,,,,,,
307,2020-06-04,4,6,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,132.71,7.14,,,,,,
308,2020-06-03,3,6,2020,113,6,Algeria,DZ,DZA,43053054.0,Africa,Country,144.29,7.43,,,,,,
309,2020-06-02,2,6,2020,119,8,Algeria,DZ,DZA,43053054.0,Africa,Country,155.43,7.57,,,,,,
310,2020-06-01,1,6,2020,127,7,Algeria,DZ,DZA,43053054.0,Africa,Country,164.86,7.71,,,,,,
311,2020-05-31,31,5,2020,133,8,Algeria,DZ,DZA,43053054.0,Africa,Country,173.71,8.0,,,,,,
312,2020-05-30,30,5,2020,137,8,Algeria,DZ,DZA,43053054.0,Africa,Country,181.29,7.86,,,,,,
313,2020-05-29,29,5,2020,140,7,Algeria,DZ,DZA,43053054.0,Africa,Country,187.86,7.86,,,,,,
314,2020-05-28,28,5,2020,160,6,Algeria,DZ,DZA,43053054.0,Africa,Country,188.57,8.0,,,,,,
315,2020-05-27,27,5,2020,194,8,Algeria,DZ,DZA,43053054.0,Africa,Country,186.0,7.71,,,,,,
316,2020-05-26,26,5,2020,197,9,Algeria,DZ,DZA,43053054.0,Africa,Country,183.86,7.43,,,,,,
317,2020-05-25,25,5,2020,193,8,Algeria,DZ,DZA,43053054.0,Africa,Country,184.57,7.14,,,,,,
318,2020-05-24,24,5,2020,195,10,Algeria,DZ,DZA,43053054.0,Africa,Country,184.14,6.57,,,,,,
319,2020-05-23,23,5,2020,190,7,Algeria,DZ,DZA,43053054.0,Africa,Country,183.71,6.57,,,,,,
320,2020-05-22,22,5,2020,186,7,Algeria,DZ,DZA,43053054.0,Africa,Country,184.14,6.57,,,,,,
321,2020-05-21,21,5,2020,165,7,Algeria,DZ,DZA,43053054.0,Africa,Country,187.14,6.57,,,,,,
322,2020-05-20,20,5,2020,176,6,Algeria,DZ,DZA,43053054.0,Africa,Country,187.14,6.86,,,,,,
323,2020-05-19,19,5,2020,182,7,Algeria,DZ,DZA,43053054.0,Africa,Country,185.14,6.57,,,,,,
324,2020-05-18,18,5,2020,198,6,Algeria,DZ,DZA,43053054.0,Africa,Country,180.43,6.86,,,,,,
325,2020-05-17,17,5,2020,192,6,Algeria,DZ,DZA,43053054.0,Africa,Country,180.0,6.86,,,,,,
326,2020-05-16,16,5,2020,187,7,Algeria,DZ,DZA,43053054.0,Africa,Country,180.0,6.57,,,,,,
327,2020-05-15,15,5,2020,189,7,Algeria,DZ,DZA,43053054.0,Africa,Country,179.43,6.57,,,,,,
328,2020-05-14,14,5,2020,186,7,Algeria,DZ,DZA,43053054.0,Africa,Country,175.57,6.43,,,,,,
329,2020-05-13,13,5,2020,176,8,Algeria,DZ,DZA,43053054.0,Africa,Country,177.57,6.0,,,,,,
330,2020-05-12,12,5,2020,168,5,Algeria,DZ,DZA,43053054.0,Africa,Country,178.43,5.57,,,,,,
331,2020-05-11,11,5,2020,165,8,Algeria,DZ,DZA,43053054.0,Africa,Country,180.43,5.0,,,,,,
332,2020-05-10,10,5,2020,189,6,Algeria,DZ,DZA,43053054.0,Africa,Country,173.57,5.0,,,,,,
333,2020-05-09,9,5,2020,187,5,Algeria,DZ,DZA,43053054.0,Africa,Country,168.0,4.71,,,,,,
334,2020-05-08,8,5,2020,185,7,Algeria,DZ,DZA,43053054.0,Africa,Country,164.14,4.57,,,,,,
335,2020-05-07,7,5,2020,159,6,Algeria,DZ,DZA,43053054.0,Africa,Country,169.86,4.71,,,,,,
336,2020-05-06,6,5,2020,190,5,Algeria,DZ,DZA,43053054.0,Africa,Country,161.57,4.71,,,,,,
337,2020-05-05,5,5,2020,174,2,Algeria,DZ,DZA,43053054.0,Africa,Country,156.0,5.43,,,,,,
338,2020-05-04,4,5,2020,179,4,Algeria,DZ,DZA,43053054.0,Africa,Country,148.43,5.71,,,,,,
339,2020-05-03,3,5,2020,141,6,Algeria,DZ,DZA,43053054.0,Africa,Country,146.71,5.43,,,,,,
340,2020-05-02,2,5,2020,148,3,Algeria,DZ,DZA,43053054.0,Africa,Country,142.71,6.14,,,,,,
341,2020-05-01,1,5,2020,158,6,Algeria,DZ,DZA,43053054.0,Africa,Country,134.0,6.0,,,,,,
342,2020-04-30,30,4,2020,199,7,Algeria,DZ,DZA,43053054.0,Africa,Country,119.71,6.43,,,,,,
343,2020-04-29,29,4,2020,132,5,Algeria,DZ,DZA,43053054.0,Africa,Country,114.14,6.86,,,,,,
344,2020-04-28,28,4,2020,135,7,Algeria,DZ,DZA,43053054.0,Africa,Country,107.57,7.14,,,,,,
345,2020-04-27,27,4,2020,126,6,Algeria,DZ,DZA,43053054.0,Africa,Country,103.0,7.43,,,,,,
346,2020-04-26,26,4,2020,129,4,Algeria,DZ,DZA,43053054.0,Africa,Country,101.29,7.29,,,,,,
347,2020-04-25,25,4,2020,120,8,Algeria,DZ,DZA,43053054.0,Africa,Country,105.57,8.43,,,,,,
348,2020-04-24,24,4,2020,97,5,Algeria,DZ,DZA,43053054.0,Africa,Country,107.14,9.43,,,,,,
349,2020-04-23,23,4,2020,99,10,Algeria,DZ,DZA,43053054.0,Africa,Country,105.86,9.57,,,,,,
350,2020-04-22,22,4,2020,93,8,Algeria,DZ,DZA,43053054.0,Africa,Country,105.0,10.14,,,,,,
351,2020-04-21,21,4,2020,89,9,Algeria,DZ,DZA,43053054.0,Africa,Country,102.14,11.71,,,,,,
352,2020-04-20,20,4,2020,94,8,Algeria,DZ,DZA,43053054.0,Africa,Country,101.43,13.14,,,,,,
353,2020-04-19,19,4,2020,117,3,Algeria,DZ,DZA,43053054.0,Africa,Country,93.86,15.43,,,,,,
354,2020-04-18,18,4,2020,150,16,Algeria,DZ,DZA,43053054.0,Africa,Country,86.0,16.14,,,,,,
355,2020-04-17,17,4,2020,108,12,Algeria,DZ,DZA,43053054.0,Africa,Country,84.0,18.71,,,,,,
356,2020-04-16,16,4,2020,90,11,Algeria,DZ,DZA,43053054.0,Africa,Country,86.0,18.86,,,,,,
357,2020-04-15,15,4,2020,87,12,Algeria,DZ,DZA,43053054.0,Africa,Country,80.0,20.0,,,,,,
358,2020-04-14,14,4,2020,69,20,Algeria,DZ,DZA,43053054.0,Africa,Country,84.86,20.14,,,,,,
359,2020-04-13,13,4,2020,89,18,Algeria,DZ,DZA,43053054.0,Africa,Country,82.0,20.71,,,,,,
360,2020-04-12,12,4,2020,64,19,Algeria,DZ,DZA,43053054.0,Africa,Country,84.29,21.57,,,,,,
361,2020-04-11,11,4,2020,95,21,Algeria,DZ,DZA,43053054.0,Africa,Country,97.14,24.57,,,,,,
362,2020-04-10,10,4,2020,94,30,Algeria,DZ,DZA,43053054.0,Africa,Country,103.57,21.0,,,,,,
363,2020-04-09,9,4,2020,104,12,Algeria,DZ,DZA,43053054.0,Africa,Country,107.43,21.29,,,,,,
364,2020-04-08,8,4,2020,45,20,Algeria,DZ,DZA,43053054.0,Africa,Country,119.86,19.71,,,,,,
365,2020-04-07,7,4,2020,103,21,Algeria,DZ,DZA,43053054.0,Africa,Country,115.57,17.29,,,,,,
366,2020-04-06,6,4,2020,69,22,Algeria,DZ,DZA,43053054.0,Africa,Country,113.86,14.43,,,,,,
367,2020-04-05,5,4,2020,80,25,Algeria,DZ,DZA,43053054.0,Africa,Country,108.86,11.29,,,,,,
368,2020-04-04,4,4,2020,185,42,Algeria,DZ,DZA,43053054.0,Africa,Country,88.43,5.43,,,,,,
369,2020-04-03,3,4,2020,139,5,Algeria,DZ,DZA,43053054.0,Africa,Country,77.86,5.29,,,,,,
370,2020-04-02,2,4,2020,131,14,Algeria,DZ,DZA,43053054.0,Africa,Country,64.57,3.57,,,,,,
371,2020-04-01,1,4,2020,132,9,Algeria,DZ,DZA,43053054.0,Africa,Country,50.57,2.57,,,,,,
372,2020-03-31,31,3,2020,73,4,Algeria,DZ,DZA,43053054.0,Africa,Country,44.29,2.0,,,,,,
373,2020-03-30,30,3,2020,57,2,Algeria,DZ,DZA,43053054.0,Africa,Country,45.0,2.0,,,,,,
374,2020-03-29,29,3,2020,45,3,Algeria,DZ,DZA,43053054.0,Africa,Country,43.86,2.29,,,,,,
375,2020-03-28,28,3,2020,42,1,Algeria,DZ,DZA,43053054.0,Africa,Country,39.57,2.57,,,,,,
376,2020-03-27,27,3,2020,65,4,Algeria,DZ,DZA,43053054.0,Africa,Country,32.86,2.14,,,,,,
377,2020-03-26,26,3,2020,38,2,Algeria,DZ,DZA,43053054.0,Africa,Country,29.14,2.0,,,,,,
378,2020-03-25,25,3,2020,34,2,Algeria,DZ,DZA,43053054.0,Africa,Country,24.57,1.86,,,,,,
379,2020-03-24,24,3,2020,29,0,Algeria,DZ,DZA,43053054.0,Africa,Country,21.86,1.86,,,,,,
380,2020-03-23,23,3,2020,62,2,Algeria,DZ,DZA,43053054.0,Africa,Country,14.57,1.86,,,,,,
381,2020-03-22,22,3,2020,37,5,Algeria,DZ,DZA,43053054.0,Africa,Country,10.86,1.14,,,,,,
382,2020-03-21,21,3,2020,12,3,Algeria,DZ,DZA,43053054.0,Africa,Country,9.29,0.86,,,,,,
383,2020-03-20,20,3,2020,18,1,Algeria,DZ,DZA,43053054.0,Africa,Country,7.43,0.86,,,,,,
384,2020-03-19,19,3,2020,12,1,Algeria,DZ,DZA,43053054.0,Africa,Country,5.71,0.71,,,,,,
385,2020-03-18,18,3,2020,2,1,Algeria,DZ,DZA,43053054.0,Africa,Country,5.86,0.57,,,,,,
386,2020-03-17,17,3,2020,10,0,Algeria,DZ,DZA,43053054.0,Africa,Country,5.14,0.57,,,,,,
387,2020-03-16,16,3,2020,11,2,Algeria,DZ,DZA,43053054.0,Africa,Country,4.57,0.29,,,,,,
388,2020-03-15,15,3,2020,11,0,Algeria,DZ,DZA,43053054.0,Africa,Country,3.29,0.29,,,,,,
389,2020-03-14,14,3,2020,1,1,Algeria,DZ,DZA,43053054.0,Africa,Country,3.14,0.14,,,,,,
390,2020-03-13,13,3,2020,5,1,Algeria,DZ,DZA,43053054.0,Africa,Country,2.71,0.0,,,,,,
391,2020-03-12,12,3,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,2.71,0.0,,,,,,
392,2020-03-09,9,3,2020,3,0,Algeria,DZ,DZA,43053054.0,Africa,Country,2.29,0.0,,,,,,
393,2020-03-06,6,3,2020,5,0,Algeria,DZ,DZA,43053054.0,Africa,Country,1.57,0.0,,,,,,
394,2020-03-05,5,3,2020,7,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.71,0.0,,,,,,
395,2020-03-04,4,3,2020,2,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.43,0.0,,,,,,
396,2020-03-02,2,3,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.43,0.0,,,,,,
397,2020-03-01,1,3,2020,2,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.14,0.0,,,,,,
398,2020-02-29,29,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.14,0.0,,,,,,
399,2020-02-28,28,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.14,0.0,,,,,,
400,2020-02-27,27,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.14,0.0,,,,,,
401,2020-02-26,26,2,2020,1,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
402,2020-02-25,25,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
403,2020-02-24,24,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
404,2020-02-23,23,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
405,2020-02-22,22,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
406,2020-02-21,21,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
407,2020-02-20,20,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
408,2020-02-19,19,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
409,2020-02-18,18,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
410,2020-02-17,17,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
411,2020-02-16,16,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
412,2020-02-15,15,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
413,2020-02-14,14,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
414,2020-02-13,13,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
415,2020-02-12,12,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
416,2020-02-11,11,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
417,2020-02-10,10,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
418,2020-02-09,9,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
419,2020-02-08,8,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
420,2020-02-07,7,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
421,2020-02-06,6,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
422,2020-02-05,5,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
423,2020-02-04,4,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
424,2020-02-03,3,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
425,2020-02-02,2,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
426,2020-02-01,1,2,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
427,2020-01-31,31,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
428,2020-01-30,30,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
429,2020-01-29,29,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
430,2020-01-28,28,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
431,2020-01-27,27,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
432,2020-01-26,26,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
433,2020-01-25,25,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
434,2020-01-24,24,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
435,2020-01-23,23,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
436,2020-01-22,22,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
437,2020-01-21,21,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
438,2020-01-20,20,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
439,2020-01-19,19,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
440,2020-01-18,18,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
441,2020-01-17,17,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
442,2020-01-16,16,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
443,2020-01-15,15,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
444,2020-01-14,14,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
445,2020-01-13,13,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
446,2020-01-12,12,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
447,2020-01-11,11,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
448,2020-01-10,10,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
449,2020-01-09,9,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
450,2020-01-08,8,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
451,2020-01-07,7,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,0.0,0.0,,,,,,
452,2020-01-06,6,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,,,,,,,,
453,2020-01-05,5,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,,,,,,,,
454,2020-01-04,4,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,,,,,,,,
455,2020-01-03,3,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,,,,,,,,
456,2020-01-02,2,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,,,,,,,,
457,2020-01-01,1,1,2020,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,,,,,,,,
458,2019-12-31,31,12,2019,0,0,Algeria,DZ,DZA,43053054.0,Africa,Country,,,,,,,,
459,2020-06-28,28,6,2020,0,0,Andorra,AD,AND,76177.0,Europe,Country,0.0,0.0,33.86,2.0,0.0,0.0,1.0,1.0
